taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,NCBI Taxon ID,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Habitat,Host Name,Isolation,Isolation Country,Genome Size   * assembled,Gene Count   * assembled
2622736497,Virus,Draft,Pseudoalteromonas phage genomes,Pseudoalteromonas phage PSA-HS4,University of Arizona,2622736497,1349400,Environmental,Aquatic,Oceanic,Marine,,,"BAH Kabeltonne, Helgoland, Germany, North Sea",,38739,68
2597490024,Virus,Finished,Yoka poxvirus,Yoka poxvirus,Washington University in St. Louis,2597490024,1076255,,,,,,Culex nigripalpus,,,175699,182
638276738,Virus,Finished,Saccharomyces 23S RNA narnavirus,Saccharomyces 23S RNA narnavirus,University of Salamanca,638276738,198599,,,,,,Saccharomyces cerevisiae,,,2891,1
2738541620,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei bunya-like virus 13 QTM27285,"BGI Tech Solutions Co., Ltd.",2738541620,1922846,Host-associated,Arthropoda,,,,,,China,10161,2
638276645,Virus,Finished,Potato leafroll virus,Potato leafroll virus,Scottish Crop Research Institute,638276645,12045,,,,,,Solanum tuberosum,,,5987,6
638276629,Virus,Finished,Porcine adenovirus C,Porcine adenovirus C,Medical Research Council (MRC),638276629,130371,,,,,,Sus scrofa,,,32621,28
638276723,Virus,Finished,Roseobacter phage SIO1,Roseobacter phage SIO1,"University of California, San Diego, Scripps Institute of Oceanography",638276723,136084,,,,,,Roseobacter,,,39898,34
651703061,Virus,Finished,Mycobacterium phage Faith1,Mycobacterium phage Faith1,University of Pittsburgh,651703061,1034125,,,,,,Mycobacterium smegmatis str. MC2 155,,,75960,141
638276262,Virus,Permanent Draft,Rotavirus C,Rotavirus C,University of Southampton,638276262,36427,,,,,,Homo sapiens,,,1350,1
2738542076,Virus,Draft,Redefining the invertebrate RNA virosphere,Sanxia water strider virus 15 SXSSP1894,"BGI Tech Solutions Co., Ltd.",2738542076,1923399,Host-associated,Insecta,,,,Gerridae,,China,3705,2
2706795934,Virus,Draft,Gordonia phage genome sequencing - University of Pittsburgh,Gordonia phage Bowser,University of Pittsburgh,2706795934,1838063,Host-associated,Microbial,,Bacteria,,Gordonia,,,46570,67
2738541793,Virus,Draft,Redefining the invertebrate RNA virosphere,Sanxia sobemo-like virus 1 SXSSP20269,"BGI Tech Solutions Co., Ltd.",2738541793,1923380,Host-associated,Insecta,,,,Gerridae,,China,2863,3
2595698892,Virus,Finished,Cronobacter phage vB_CskP_GAP227,Cronobacter phage vB_CskP_GAP227,University of Guelph,2595698892,1264737,,,,,,Cronobacter sakazakii strain 51329,,,41796,49
642973501,Virus,Finished,Abalone shriveling syndrome-associated virus,Abalone shriveling syndrome-associated virus,Fujian Agriculture and Forestry University,642973501,491893,,,,,,Haliotis diversicolor aquatilis,,,34952,31
2706795105,Virus,Draft,Mycobacterium phage Bernal13 RefSeq Genome,Mycobacterium phage Bernal13,University of Pittsburgh,2706795105,1486424,Host-associated,Microbial,,Bacteria,,Mycobacterium,,,42392,60
2700988811,Virus,Permanent Draft,Corchorus golden mosaic virus,Corchorus golden mosaic virus,Queensland University of Technology,2700988811,390436,,,,,,Corchorus capsularis,,,5326,7
2706795440,Virus,Draft,Mannheimia phage vB_MhM_587AP1 RefSeq Genome,Mannheimia phage vB_MhM_587AP1,Agriculture and Agri-Food Canada,2706795440,1572744,Host-associated,Microbial,,Bacteria,,Mannheimia,,,35764,51
2706795608,Virus,Draft,Vesicular stomatitis Alagoas virus RefSeq Genome,Vesicular stomatitis Alagoas virus Indiana 3,USDA-ARS,2706795608,198833,,,,,,,,,11070,6
651703087,Virus,Finished,Seal anellovirus TFFN/USA/2006,Seal anellovirus TFFN/USA/2006,University of South Florida,651703087,991022,,,,,,Phoca vitulina richardsi,,,2164,3
2757320927,Virus,Draft,Genome sequencing of Piura virus,Piura virus,Evandro Chagas Institute,2757320927,1170425,Host-associated,Invertebrates,,,,invertebrates,,,10050,3
2595698504,Virus,Finished,Lactobacillus phage phiLdb,Lactobacillus phage phiLdb,Shandong University,2595698504,1399942,,,,,,Lactobacillus delbrueckii ATCC 11842,,,33996,59
641201259,Virus,Finished,Microbacterium phage Min1,Microbacterium phage Min1,University of Oxford,641201259,446529,,,,,,Microbacterium nematophilum,,,46365,77
2595698578,Virus,Finished,Ornithogalum mosaic virus,Ornithogalum mosaic virus,Murdoch University,2595698578,12204,,,,,,Lachenalia,,,9445,1
2757320604,Virus,Draft,Genome sequencing of Salmovirus WFRC1,Salmovirus WFRC1,University of Washington,2757320604,1981916,Host-associated,Unclassified,Unclassified,Unclassified,,vertebrates,,,4562,2
638276387,Virus,Finished,Malvastrum yellow vein Yunnan virus,Malvastrum yellow vein Yunnan virus,Zhejiang University,638276387,290030,,,,,,Abelmoschus esculentus,,,2747,6
2595698741,Virus,Finished,Mink calicivirus,Mink calicivirus,Institute of Special Economic Animal and Plant Sciences,2595698741,154122,,,,,,Mustela lutreola,,,8427,3
2706796788,Virus,Draft,Duck adenovirus 2 RefSeq Genome,Duck adenovirus 2 GR,University of Veterinary Medicine Vienna,2706796788,1520006,Host-associated,Birds,,,,Anas platyrhynchos,,,43734,36
2738541857,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai toti-like virus 5 BHBJDX8833,"BGI Tech Solutions Co., Ltd.",2738541857,1922735,Host-associated,Arthropoda,,,,Penaeidae,,China,3524,2
2757320676,Virus,Draft,Genome sequencing of Chicken associated smacovirus,Chicken associated smacovirus,Universidade Federal do Rio Grande do Sul,2757320676,1932006,Host-associated,Unclassified,Unclassified,Unclassified,,vertebrates,,,2464,2
2706795392,Virus,Draft,Mycobacterium phage genome sequencing - University of Pittsburgh,Mycobacterium phage Squirty,University of Pittsburgh,2706795392,1527512,Host-associated,Microbial,,Bacteria,,Mycobacterium,,,60285,102
638275780,Virus,Finished,Chicory yellow mottle virus large satellite RNA,Chicory yellow mottle virus large satellite RNA,University of Milan,638275780,192021,,,,,,Cichorium intybus,,,1165,1
638276076,Virus,Finished,Fowl adenovirus D,Fowl adenovirus D,University of Guelph,638276076,190064,,,,,,Gallus gallus,,,45063,29
2706796439,Virus,Draft,Fungus (Fusarium poae) associated viral genomes,Fusarium poae victorivirus 1,"National Institute of Fruit Tree Science, National Agriculture and Food Research Organization (NARO)",2706796439,1849535,Host-associated,Fungi,,,,Fusarium poae,,,5124,2
646558432,Virus,Finished,Fragaria chiloensis cryptic virus,Fragaria chiloensis cryptic virus,Oregon State University,646558432,335204,,,,,,Fragaria chiloensis,,,4678,3
645044530,Virus,Finished,Enterobacteria phage JS10,Enterobacteria phage JS10,Nestle Research Center,645044530,576790,,,,,,Escherichia coli K-12,,,171451,268
2738542786,Virus,Draft,Redefining the invertebrate RNA virosphere,Wuhan insect virus 33 WHCCII11871,"BGI Tech Solutions Co., Ltd.",2738542786,1923736,Host-associated,Arthropoda,,,,,,China,10232,2
648936732,Virus,Finished,Pepper yellow mosaic virus,Pepper yellow mosaic virus,Universidade de Brasilia,648936732,160358,,,,,,Capsicum annuum cv. Magali,,,9745,1
638276606,Virus,Finished,Petunia vein clearing virus,Petunia vein clearing virus,University of Kentucky,638276606,59504,,,,,,Petunia hybrid cv. Himmelsroeschen,,,7206,1
2738541551,Virus,Draft,Redefining the invertebrate RNA virosphere,Wenling levi-like virus 3 WLJQ101576,"BGI Tech Solutions Co., Ltd.",2738541551,1923499,Host-associated,Arthropoda,,,,,,China,4006,3
638275963,Virus,Finished,Duck hepatitis B virus,Duck hepatitis B virus,Max Planck Institute of Biochemistry,638275963,12639,,,,,,Anas platyrhynchos,,,3027,7
2706795203,Virus,Draft,Wuhan House Fly Virus 2 RefSeq Genome,Wuhan House Fly Virus 2 SYY4-5,Chinese Center for Disease Control and Prevention (China CDC),2706795203,1608105,Host-associated,Insecta,,,,Musca domestica,,,14731,5
2757320628,Virus,Draft,Genome sequencing of Synechococcus phage S-CAM7,Synechococcus phage S-CAM7,"University of California, Irvine",2757320628,1883368,Host-associated,Microbial,,Bacteria,,Bacteria,,,216121,270
2706796395,Virus,Draft,"Propionibacterium phage genomes - University of California, Los Angeles",Propionibacterium phage Wizzo,"University of California, Los Angeles",2706796395,1655023,Host-associated,Microbial,,Bacteria,,Propionibacterium,,,29463,44
2706795058,Virus,Draft,"Molluscs and insect larvae associated viral genomes from Lake Sarah, New Zealand",Lake Sarah-associated circular virus-20 LSaCV-20-LSMU-2013,University of Canterbury,2706795058,1685747,Host-associated,Invertebrates,,,,,,New Zealand,1632,2
2599185118,Virus,Finished,Chilli ringspot virus,Chilli ringspot virus,"The Institute of Tropical Bioscience and Biotechnology, Chinese Academy of Tropical Agricultural Sciences",2599185118,414528,,,,,,Capsicum,,,9595,2
2706796621,Virus,Draft,Viral genomes from feces of birds and animals in New Zealand,Duck faeces associated circular DNA virus 1 7_Fec4_duck,University of Canterbury,2706796621,1843768,Host-associated,Birds,Fecal,Digestive system,,Anas platyrhynchos,,New Zealand,2750,2
2595698434,Virus,Permanent Draft,Sida yellow net virus,Sida yellow net virus,Federal University of Vicosa,2595698434,1266977,,,,,,Sida micrantha,,,2676,5
638275571,Virus,Finished,"Complete genomes and proteomes of 27 Staphylococcus aureus bacteriophages - Targanta Therapeutics, Canada",Staphylococcus phage X2,Targanta Therapeutics Corporation,638275571,320850,,,,,,Staphylococcus aureus,,,43440,77
2700988808,Virus,Draft,Seoul virus,Seoul orthohantavirus,Korea University,2700988808,1980490,,,,,,Rattus norvegicus,,,11950,3
648019632,Virus,Finished,Torque teno mini virus 3,Torque teno mini virus 3,,648019632,687371,,,,,,Homo sapiens,,,2897,3
2700988818,Virus,Draft,Spodoptera exigua iflavirus 2,Spodoptera exigua iflavirus 2,"National Center for Biotechnology Information (NCBI), Seoul National University",2700988818,1228012,,,,,,Spodoptera exigua,,,9501,1
2716885031,Virus,Draft,Mikumi yellow baboon virus 1 RefSeq Genome,Mikumi yellow baboon virus 1 MYBV_M58,"University of Wisconsin, Madison",2716885031,1546177,Host-associated,Mammals,,,,Baboon,,,14927,13
2757321082,Virus,Draft,Genome sequencing of White clover mottle virus,White clover mottle virus,Kyungpook National University,2757321082,1913024,Host-associated,Plants,,,,Plants,,,6205,6
2700988972,Virus,Draft,Casuarina virus RefSeq Genome,Casuarina virus,"National Center for Biotechnology Information (NCBI), Public and Environmental Health, Forensic and Scientific Services",2700988972,1482319,,,,,,Coquillettidia xanthogaster,,,19917,6
2738541464,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai tombus-like virus 4 BHZY58951,"BGI Tech Solutions Co., Ltd.",2738541464,1922725,Host-associated,Mollusca,,,,,,China,5201,3
638276499,Virus,Finished,Nerine virus X,Nerine virus X,Akita Prefectural University,638276499,333348,,,,,,Agapanthus campanulatus,,,6582,5
645948504,Virus,Finished,,Raphanus sativus cryptic virus 3,,645948504,580254,,,,,,,,,3190,2
2706795051,Virus,Draft,"Molluscs and insect larvae associated viral genomes from Lake Sarah, New Zealand",Lake Sarah-associated circular virus-12 LSaCV-12-LSCO-2013,University of Canterbury,2706795051,1685738,Host-associated,Invertebrates,,,,,,New Zealand,1898,2
638276365,Virus,Finished,Lymphocystis disease virus - isolate China,Lymphocystis disease virus - isolate China,Chinese Academy of Sciences,638276365,256729,,,,,,Centropomus,,,186250,239
638275698,Virus,Finished,Bovine viral diarrhea virus 1,Bovine viral diarrhea virus 1,,638275698,11099,,,,,,Bos taurus,,,12573,1
638276636,Virus,Finished,Porcine enteric sapovirus,Porcine enteric sapovirus,Ohio State University,638276636,106333,,,,,,Sus scrofa,,,7320,2
2706796014,Virus,Draft,Shuangao insect virus 7 RefSeq Genome,Shuangao insect virus 7 SKC,Chinese Center for Disease Control and Prevention (China CDC),2706796014,1746063,Host-associated,Arthropoda,,,,,,,10406,6
2706795408,Virus,Draft,Enterobacteria phage vB_EcoM_VR20 RefSeq Genome,Escherichia phage vB_EcoM_VR20,Vilnius University,2706795408,1567027,Host-associated,Microbial,,Bacteria,,Enterobacterales,,,170336,288
638276471,Virus,Finished,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacterium phage Qyrzula,University of Pittsburgh,638276471,373414,,,,,,Mycobacterium,,,67188,81
2706795578,Virus,Draft,Impatiens flower break potyvirus RefSeq Genome,Impatiens flower break potyvirus Asan,Korea Research Institute of Bioscience and Biotechnology,2706795578,310681,Host-associated,Plants,,,,Impatiens,,,9622,1
2706796459,Virus,Draft,Lactococcus phage GE1 RefSeq Genome,Lactococcus phage GE1,"Department of Food Environmental and Nutritional Sciences, University of Milan",2706796459,1698369,Host-associated,Microbial,,Bacteria,,Lactococcus,,,24847,48
2706796755,Virus,Draft,Marine RNA virus PAL128 RefSeq Genome,Marine RNA virus PAL128,"Oceanography, University of Hawaii at Manoa",2706796755,1804153,Environmental,Aquatic,,Marine,,,,,8660,2
651703104,Virus,Finished,Synechococcus phage S-SSM5,Synechococcus phage S-SSM5,"Broad Institute, Gordon and Betty Moore Foundation Marine Microbiology Initiative",651703104,445685,Environmental,Aquatic,Pelagic,Marine,,Synechococcus sp. WH8102,"Sargasso Sea, North Atlantic Ocean",,176184,229
2706796582,Virus,Draft,Bean rugose mosaic virus RefSeq Genome,Bean rugose mosaic virus Parana,"Agronomy, Maringa State University",2706796582,128790,Host-associated,Plants,,,,Bean,,,9553,2
2595698761,Virus,Finished,Erwinia phage vB_EamP-L1,Erwinia phage vB_EamP-L1,ETH Zurich,2595698761,1051673,,,,,,Erwinia amylovora,,,39282,51
2700989108,Virus,Draft,"Pseudomonas phage KPP23 DNA, complete sequence",Pseudomonas phage KPP23,Kochi University,2700989108,1462581,,,,,,Pseudomonas aeruginosa,,,62774,95
638275929,Virus,Permanent Draft,Cycas necrotic stunt virus,Cycas necrotic stunt virus,"National Institute of Fruit Tree Science, National Agriculture and Food Research Organization (NARO)",638275929,173976,,,,,,Cycas revoluta,,,12138,2
2738542242,Virus,Draft,Redefining the invertebrate RNA virosphere,Jingmen tombus-like virus 2 JMYJCC11049,"BGI Tech Solutions Co., Ltd.",2738542242,1938656,Host-associated,Invertebrates,,Nematoda,,Ascaridia,,China,4100,3
2738542879,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai weivirus-like virus 21 BHZY60867,"BGI Tech Solutions Co., Ltd.",2738542879,1922750,Host-associated,Mollusca,,,,,,China,4570,2
2706796352,Virus,Draft,Bearded dragon parvovirus RefSeq Genome,Bearded dragon parvovirus 2014,Hungarian Academy of Sciences (HAS),2706796352,1670662,Host-associated,Reptilia,,,,Lizard,,,4590,3
638275583,Virus,Finished,Phage phiJL001,Phage phiJL001,University of Maryland,638275583,279383,,,,,,alpha proteobacterium JL001,,,63649,90
638276624,Virus,Finished,Pneumonia virus of mice J3666,Pneumonia virus of mice J3666,University of Warwick,638276624,270473,,,,,,Mus musculus,,,14885,12
2706796266,Virus,Draft,Sapporo virus RefSeq Genome,Sapovirus Hu/Nagoya/NGY-1/2012/JPN," Katayama National Institute of Infectious Diseases, Japan",2706796266,1280920,Host-associated,Human,,,,Homo sapiens,,,7521,2
2716884583,Virus,Draft,BiGRAPA-SouthPacific-SingleCells,Uncultured marine virus AG-345-E15,Bigelow Laboratory Single Cell Genomics Center (SCGC),2716884583,10239,Environmental,Aquatic,Pelagic,Marine,,,,Pacific Ocean,179368,240
641201347,Virus,Finished,Streptococcus phage phi3396,Streptococcus phage phi3396,QIMR Berghofer Medical Research Institute,641201347,423476,,,,,,Streptococcus dysgalactiae subsp. equisimilis NS3396,,,38528,64
2738542984,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei noda-like virus 24 WHBL73074,"BGI Tech Solutions Co., Ltd.",2738542984,1922980,Host-associated,Mollusca,,,,Unio douglasiae,,China,4090,2
2706796513,Virus,Draft,Pectobacterium phage Peat1 RefSeq Genome,Pectobacterium phage Peat1,Agriculture and Agri-Food Canada,2706796513,1654601,Host-associated,Microbial,,Bacteria,,Pectobacterium,,,45633,61
2706795186,Virus,Draft,Wuhan Tick Virus 1 RefSeq Genome,Wuhan Tick Virus 1 X78-2,Chinese Center for Disease Control and Prevention (China CDC),2706795186,1608137,Host-associated,Insecta,,,,,,,10306,4
642483422,Virus,Finished,Asparagus virus 3,Asparagus virus 3,The University of Tokyo,642483422,445435,,,,,,Asparagus officinalis,,,6937,5
645948529,Virus,Finished,Tomato infectious chlorosis virus,Tomato infectious chlorosis virus,USDA-ARS,645948529,52135,,,,,,Solanum lycopersicum,,,16184,11
2738542935,Virus,Draft,Redefining the invertebrate RNA virosphere,Shahe bunya-like virus 1 SHWCII5304,"BGI Tech Solutions Co., Ltd.",2738542935,1923410,Host-associated,Insecta,,,,,,China,6107,1
2595698367,Virus,Finished,"Propionibacterium phages sequencing UCLA, USA",Propionibacterium phage PHL113M01,"University of California, Los Angeles",2595698367,1235655,,,,,,Propionibacterium acnes,,,29200,44
2700988879,Virus,Draft,Klebsiella phage F19,Klebsiella phage F19,"Department of Pathogen Biology and Immunology, Henan Medical College, National Center for Biotechnology Information (NCBI)",2700988879,1416011,,,,,,Klebsiella pneumoniae,,,43766,51
2738541393,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai tombus-like virus 15 BHBJDX18752,"BGI Tech Solutions Co., Ltd.",2738541393,1922718,Host-associated,Arthropoda,,,,Penaeidae,,China,3325,2
2738542864,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei zhaovirus-like virus 1 WHBL52766,"BGI Tech Solutions Co., Ltd.",2738542864,1923344,Host-associated,Mollusca,,,,Unio douglasiae,,China,6041,2
2595698733,Virus,Finished,Bat hepevirus,Bat hepevirus,University of Bonn,2595698733,1216472,,,,,,Eptesicus serotinus,,,6796,3
2738541886,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei narna-like virus 11 WHBL72829,"BGI Tech Solutions Co., Ltd.",2738541886,1922941,Host-associated,Mollusca,,,,Unio douglasiae,,China,5313,2
641509422,Virus,Finished,Enterobacteria phage JS98,Enterobacteria phage JS98,Nestle Research Center,641509422,293178,,,,,,Escherichia coli,,,170523,269
650627099,Virus,Finished,Tomato leaf curl Bangladesh betasatellite,Tomato leaf curl Bangladesh betasatellite,Indian Agricultural Research Institute,650627099,885379,,,,,,Nicotiana tabacum,,,1371,1
2738542544,Virus,Draft,Redefining the invertebrate RNA virosphere,Wuhan spider virus 6 spider122561,"BGI Tech Solutions Co., Ltd.",2738542544,1923755,Host-associated,Arthropoda,,,,,,China,10647,4
2706795450,Virus,Draft,Primate norovirus RefSeq Genome,Primate norovirus SimianNoV-nj,Jiangsu University,2706795450,1903318,,,,,,,,,7753,3
